time,id,hardware_version,software_version,state,uptime,snr,seconds_to_first_nonempty_slot,pop_ping_drop_rate,downlink_throughput_bps,uplink_throughput_bps,pop_ping_latency_ms,alerts,fraction_obstructed,currently_obstructed,seconds_obstructed,obstruction_duration,obstruction_interval,direction_azimuth,direction_elevation,is_snr_above_noise_floor,wedges_fraction_obstructed,raw_wedges_fraction_obstructed,valid_s,alert_motors_stuck,alert_thermal_throttle,alert_thermal_shutdown,alert_mast_not_near_vertical,alert_unexpected_location,alert_slow_ethernet_speeds,alert_slow_ethernet_speeds_100,alert_roaming,alert_install_pending,alert_is_heating,alert_power_supply_thermal_throttle,alert_is_power_save_idle,alert_moving_while_not_mobile,alert_moving_too_fast_for_policy,alert_dbf_telem_stale,alert_low_motor_current,alert_lower_signal_than_predicted,alert_obstruction_map_reset,latitude,longitude,altitude
1733517244,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123469,,0.0,0.0,5486.1494140625,10854.8583984375,0.0,131136,0.636669039726257,0,,12.1063623428345,125.217384338379,3.51054692268372,65.3008041381836,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517274,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123499,,0.0,0.0,4949.27880859375,14914.9453125,0.0,131136,0.636669039726257,0,,12.1063623428345,125.217384338379,1.13247859477997,65.667106628418,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517304,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123529,,0.0,0.0,50256.15234375,10854.8583984375,0.0,131136,0.636669039726257,0,,12.1063623428345,125.217384338379,1.50406670570374,64.7235641479492,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517334,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123559,,0.0,0.0,6023.0205078125,10586.4228515625,0.0,131136,0.636669039726257,0,,12.1063623428345,125.217384338379,2.47660255432129,64.4301300048828,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517364,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123589,,0.0,0.0,19486.736328125,10854.8583984375,0.0,131136,0.636669039726257,0,,12.1063623428345,125.217384338379,1.3336797952652,64.7750091552734,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517394,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123619,,0.0,0.0,44937.7734375,10586.4228515625,0.0,131136,0.636669039726257,0,,12.1490879058838,125.217384338379,2.5880880355835,65.3628540039063,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517424,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123649,,0.0,0.0,6450.83935546875,10854.8583984375,0.0,131136,0.636669039726257,0,,12.1490879058838,125.217384338379,2.11184859275818,65.0977020263672,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517454,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123679,,0.0,0.0,5486.1494140625,11408.5068359375,0.0,131136,0.636669039726257,0,,12.1493196487427,125.217384338379,3.00131630897522,65.3440170288086,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517484,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123709,,0.0,0.0666666701436043,71210.890625,10854.8583984375,0.0,131136,0.636669039726257,0,,12.1817846298218,125.217384338379,2.78159070014954,64.9810791015625,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517514,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123739,,0.0,0.0,5486.1494140625,11408.5068359375,0.0,131136,0.636669039726257,0,,12.1817846298218,125.217384338379,2.22856330871582,64.6810989379883,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517544,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123769,,0.0,0.0,8925.478515625,10854.8583984375,0.0,131136,0.636669039726257,0,,12.1819000244141,125.217384338379,2.53884243965149,64.7046585083008,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517574,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123799,,0.0,0.0,5486.1494140625,10854.8583984375,0.0,131136,0.636669039726257,0,,12.1819000244141,125.217384338379,1.77963161468506,64.9810409545898,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517604,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123829,,0.0,0.0,5486.1494140625,10854.8583984375,0.0,131136,0.636492192745209,0,,12.1819000244141,125.217384338379,3.10723304748535,65.5755310058594,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517634,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123859,,0.0,0.0,4949.27880859375,11408.5068359375,0.0,131136,0.636492192745209,0,,12.1820154190063,125.217384338379,2.78209495544434,65.5192031860352,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517664,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123889,,0.0,0.0,4949.27880859375,10854.8583984375,0.0,131136,0.636315405368805,0,,12.1820154190063,125.217384338379,1.9268513917923,64.6397857666016,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517694,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123919,,0.0,0.0,4949.27880859375,11408.5068359375,0.0,131136,0.636315405368805,0,,12.1820154190063,125.217384338379,2.74331212043762,65.5793838500977,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517724,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123949,,0.0,0.0,50734.30078125,10854.8583984375,0.0,131136,0.636315405368805,0,,12.1820154190063,125.217384338379,3.14488863945007,65.0128021240234,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517754,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123979,,0.0,0.0,6023.0205078125,14277.4111328125,0.0,131136,0.636315405368805,0,,12.1820154190063,125.217384338379,2.57553696632385,64.7822647094727,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517784,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124009,,0.0,0.0,44384.125,13723.7626953125,0.0,131136,0.636315405368805,0,,12.1820154190063,125.217384338379,0.358319073915482,64.8891143798828,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517814,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124039,,0.0,0.0,6023.0205078125,14277.4111328125,0.0,131136,0.636315405368805,0,,12.1820154190063,125.217384338379,2.85940766334534,65.1789016723633,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517844,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,124069,,0.0,1.0,0.0,12314.4765625,0.0,131136,0.636315405368805,0,,12.2457256317139,125.217384338379,4.44806003570557,65.2375259399414,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517874,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124099,,0.0,0.0,43872.41796875,10854.8583984375,0.0,131136,0.636315405368805,0,,12.2678709030151,125.217384338379,2.14897799491882,64.9376068115234,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517904,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124129,,0.0,0.0,46766.48828125,10854.8583984375,0.0,131136,0.636315405368805,0,,12.2678709030151,125.217384338379,2.76602864265442,64.7647476196289,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517934,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124159,,0.0,0.0,5486.1494140625,10854.8583984375,0.0,131136,0.636315405368805,0,,12.2678709030151,125.217384338379,2.25025081634521,65.1639556884766,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517964,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124189,,0.0,0.0,5486.1494140625,10854.8583984375,0.0,131136,0.636315405368805,0,,12.2678709030151,125.217384338379,1.8584508895874,65.4772033691406,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517994,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124219,,0.0,0.0,47135.58984375,11408.5068359375,0.0,131136,0.636315405368805,0,,12.2679862976074,125.217384338379,2.38514161109924,65.1235961914063,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518024,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124249,,0.0,0.0,28512.87890625,10032.775390625,0.0,131136,0.636315405368805,0,,12.2679862976074,125.217384338379,1.14471709728241,64.8360443115234,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518054,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124279,,0.0,0.0,6987.71044921875,11408.5068359375,0.0,131136,0.636315405368805,0,,12.2679862976074,125.217384338379,2.79324793815613,64.4865112304688,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518084,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124309,,0.0,0.0,6023.0205078125,10854.8583984375,0.0,131136,0.636315405368805,0,,12.2679862976074,125.217384338379,2.00108432769775,64.646354675293,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518114,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124339,,0.0,0.0,43771.7578125,11408.5068359375,0.0,131136,0.636315405368805,0,,12.2679862976074,125.217384338379,1.2073267698288,64.8138580322266,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518144,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124369,,0.0,0.0,45852.1328125,10854.8583984375,0.0,131136,0.636315405368805,0,,12.2679862976074,125.217384338379,2.49289703369141,64.9635620117188,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518174,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,124399,,0.0,1.0,0.0,10854.8583984375,0.0,131136,0.636138617992401,0,,12.2969732284546,125.217384338379,7.60580921173096,65.4092864990234,0,,,,,,,,,,,,,,,,,,,,,,,,
1733518204,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,124429,,0.0,1.0,0.0,11089.740234375,0.0,131136,0.636315405368805,0,,12.3839292526245,125.217384338379,13.7257776260376,65.4704513549805,0,,,,,,,,,,,,,,,,,,,,,,,,
1733518234,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,124459,,0.0,1.0,0.0,10586.4228515625,0.0,131136,0.636315405368805,0,,12.430305480957,125.217384338379,19.8378162384033,65.4821319580078,0,,,,,,,,,,,,,,,,,,,,,,,,
1733518264,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,124489,,0.0,1.0,0.0,10586.4228515625,0.0,131136,0.636315405368805,0,,12.4911756515503,125.217384338379,26.0311260223389,65.3342666625977,0,,,,,,,,,,,,,,,,,,,,,,,,
1733518294,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,SEARCHING,124519,,0.0,1.0,0.0,10418.6513671875,0.0,131136,0.636315405368805,0,,12.5636386871338,125.217384338379,32.0732383728027,65.0342025756836,0,,,,,,,,,,,,,,,,,,,,,,,,
1733518324,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,SEARCHING,124549,,0.0,1.0,0.0,9865.0029296875,0.0,131136,0.636379718780518,0,,12.6330480575562,125.94751739502,38.0548286437988,64.6828231811523,0,,,,,,,,,,,,,,,,,,,,,,,,
1733518354,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124579,,0.0,0.0,25878.85546875,12129.9267578125,0.0,131136,0.636379718780518,0,,12.6680564880371,126.315788269043,1.61289298534393,66.5312042236328,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518384,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124609,,0.0,0.0,47731.1796875,11576.279296875,0.0,131136,0.636556506156921,0,,12.6680564880371,126.315788269043,2.2741367816925,64.5593719482422,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518414,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124639,,0.0,0.0,47890.5625,11307.84375,0.0,131136,0.636556506156921,0,,12.6680564880371,126.315788269043,2.02858924865723,64.7240676879883,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518444,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124669,,0.0,0.0,44895.828125,10754.1953125,0.0,131136,0.636556506156921,0,,12.6680564880371,126.315788269043,1.91104912757874,65.3746643066406,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518474,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124699,,0.0,0.0,46128.95703125,14998.8310546875,0.0,131136,0.636556506156921,0,,12.6680564880371,126.315788269043,2.64418435096741,64.6672058105469,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518504,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124729,,0.0,0.0,45441.08984375,11576.279296875,0.0,131136,0.636556506156921,0,,12.6696949005127,126.315788269043,2.55385971069336,64.4883422851563,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518534,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124759,,0.0,0.0,24092.08203125,10754.1953125,0.0,131136,0.636556506156921,0,,12.6696949005127,126.315788269043,1.8490332365036,65.2042846679688,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518564,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124789,,0.0,0.0,46229.6171875,10754.1953125,0.0,131136,0.636556506156921,0,,12.6696949005127,126.315788269043,1.28778898715973,64.5531921386719,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518594,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,124819,,0.0,1.0,0.0,11928.6005859375,0.0,131136,0.636556506156921,0,,12.7339630126953,126.315788269043,-0.390112221240997,64.2888107299805,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518624,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124849,,0.0,0.0,47404.0234375,10854.8583984375,0.0,131136,0.636556506156921,0,,12.7600450515747,126.315788269043,2.23778080940247,64.7188949584961,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518654,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124879,,0.0,0.0,33302.7734375,11408.5068359375,0.0,131136,0.636556506156921,0,,12.7600450515747,126.315788269043,0.0540144890546799,64.4184951782227,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518684,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124909,,0.0,0.0,8153.72705078125,11576.279296875,0.0,131136,0.637263596057892,0,,12.7683486938477,126.315788269043,1.55861675739288,64.2083740234375,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518714,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124939,,0.0,0.0,6023.0205078125,11408.5068359375,0.0,131136,0.637086808681488,0,,12.7683486938477,126.315788269043,2.55645561218262,64.7319717407227,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518744,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124969,,0.0,0.0,65221.42578125,10854.8583984375,0.0,131136,0.637086808681488,0,,12.7683486938477,126.315788269043,2.96073794364929,65.0142974853516,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518774,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,124999,,0.0,0.0,48603.59375,11408.5068359375,0.0,131136,0.637086808681488,0,,12.7683486938477,126.315788269043,1.45353996753693,64.6672134399414,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518804,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,125029,,0.0,0.0,7910.45751953125,11576.279296875,0.0,131136,0.637086808681488,0,,12.7683486938477,126.315788269043,1.9626727104187,65.0868453979492,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518834,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,125059,,0.0,0.0,5486.1494140625,10854.8583984375,0.0,131136,0.637086808681488,0,,12.7683486938477,126.315788269043,1.86530756950378,64.7770690917969,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518864,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,125089,,0.0,0.0,9009.365234375,10854.8583984375,0.0,131136,0.637086808681488,0,,12.7683486938477,126.315788269043,2.11427783966064,64.9320907592773,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518894,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,125119,,0.0,0.0,6987.71044921875,11408.5068359375,0.0,131136,0.637086808681488,0,,12.7683486938477,126.315788269043,2.28132629394531,64.6855850219727,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518924,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,125149,,0.0,0.0,4949.27880859375,10854.8583984375,0.0,131136,0.637086808681488,0,,12.7683486938477,126.315788269043,2.08390474319458,64.5584259033203,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518954,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,125179,,0.0,0.0,6450.83935546875,11408.5068359375,0.0,131136,0.637086808681488,0,,12.7683486938477,126.315788269043,2.18055605888367,65.5781784057617,1,,,,,,,,,,,,,,,,,,,,,,,,
1733518984,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,125209,,0.0,1.0,0.0,10854.8583984375,0.0,131136,0.637263596057892,0,,12.7888164520264,126.315788269043,3.53402876853943,66.0451812744141,0,,,,,,,,,,,,,,,,,,,,,,,,
1733519014,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,125239,,0.0,0.0,6023.0205078125,11408.5068359375,0.0,131136,0.637263596057892,0,,12.8113307952881,126.315788269043,3.66351628303528,65.6469345092773,1,,,,,,,,,,,,,,,,,,,,,,,,
1733519044,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,125269,,0.0,0.0625,45835.35546875,10854.8583984375,0.0,131136,0.637263596057892,0,,12.8113307952881,126.315788269043,2.41276407241821,65.1277847290039,1,,,,,,,,,,,,,,,,,,,,,,,,
1733519074,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,125299,,0.0,0.0,25492.98046875,13069.451171875,0.0,131136,0.637086808681488,0,,12.8113307952881,126.315788269043,0.879522681236267,64.479362487793,1,,,,,,,,,,,,,,,,,,,,,,,,
1733519104,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,125329,,0.0,0.0,6123.68408203125,10854.8583984375,0.0,131136,0.637086808681488,0,,12.8113307952881,126.315788269043,2.57149934768677,64.1111679077148,1,,,,,,,,,,,,,,,,,,,,,,,,
1733519134,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,125359,,0.0,0.0,49778.0,11408.5068359375,0.0,131136,0.637086808681488,0,,12.8113307952881,126.315788269043,-0.982052385807037,63.5067138671875,1,,,,,,,,,,,,,,,,,,,,,,,,
1733519164,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,125389,,0.0,0.0,8682.208984375,10854.8583984375,0.0,131136,0.63673323392868,0,,12.8113307952881,126.315788269043,3.16104054450989,64.2136688232422,1,,,,,,,,,,,,,,,,,,,,,,,,
1733519194,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,SEARCHING,125419,,0.0,1.0,0.0,10687.0869140625,0.0,131136,0.636556506156921,0,,12.8230276107788,126.315788269043,12.8070878982544,64.2190856933594,0,,,,,,,,,,,,,,,,,,,,,,,,
1733519224,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,SEARCHING,125449,,0.0,1.0,0.0,11106.5166015625,0.0,131136,0.636556506156921,0,,12.8698110580444,126.315788269043,22.4137287139893,63.5629768371582,0,,,,,,,,,,,,,,,,,,,,,,,,
1733519254,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,125479,,0.0,1.0,0.0,11140.0712890625,0.0,131136,0.636556506156921,0,,12.8990497589111,126.315788269043,31.4026336669922,62.2758178710938,0,,,,,,,,,,,,,,,,,,,,,,,,
1733519284,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,125509,,0.0,0.0,5083.49658203125,10854.8583984375,0.0,131136,0.636974215507507,0,,12.9496364593506,126.315788269043,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,
1733519314,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,125539,,0.0,0.0,6694.109375,10586.4228515625,0.0,131136,0.636974215507507,0,,12.990571975708,126.315788269043,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,
1733519344,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,125569,,0.0,0.0,6023.0205078125,10854.8583984375,0.0,131136,0.636974215507507,0,,12.990571975708,126.315788269043,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,
1733519374,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,125599,,0.0,0.777777791023254,7230.97998046875,11408.5068359375,0.0,131136,0.636974215507507,0,,12.990571975708,126.315788269043,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,
1733519404,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,SEARCHING,125629,,0.0,1.0,0.0,11089.740234375,0.0,131136,0.636974215507507,0,,12.990571975708,126.315788269043,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,
1733519434,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,125659,,0.0,0.0,7230.97998046875,10586.4228515625,0.0,131136,0.636974215507507,0,,12.990571975708,126.315788269043,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,
1733519464,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,SEARCHING,125689,,0.0,1.0,0.0,9042.9189453125,0.0,131136,0.636974215507507,0,,12.990571975708,126.315788269043,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,
1733519494,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,SEARCHING,125719,,0.0,1.0,0.0,9865.0029296875,0.0,131136,0.636974215507507,0,,12.990571975708,126.315788269043,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,
1733519524,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,SEARCHING,125749,,0.0,1.0,0.0,9865.0029296875,0.0,131136,0.636974215507507,0,,12.990571975708,126.315788269043,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,
1733519554,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,125779,,0.0,0.0,5754.5849609375,12079.595703125,0.0,131136,0.636974215507507,0,,12.990571975708,126.315788269043,-1.21310329437256,63.3622283935547,1,,,,,,,,,,,,,,,,,,,,,,,,
1733519584,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,125809,,0.0,0.0,6140.4609375,12297.69921875,0.0,131136,0.636974215507507,1,,12.990571975708,126.315788269043,25.1451969146729,69.2529754638672,0,,,,,,,,,,,,,,,,,,,,,,,,
1733519614,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,SEARCHING,125839,,0.0,1.0,0.0,10267.65625,0.0,131136,0.637327671051025,0,,12.9993438720703,126.315788269043,18.8587512969971,61.9588394165039,0,,,,,,,,,,,,,,,,,,,,,,,,
1733519644,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,SEARCHING,125869,,0.0,1.0,0.0,10586.4228515625,0.0,131136,0.637327671051025,0,,13.0355291366577,126.686210632324,16.082576751709,54.1982460021973,0,,,,,,,,,,,,,,,,,,,,,,,,
1733519674,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,SEARCHING,125899,,0.0,1.0,0.0,11140.0712890625,0.0,131136,0.637327671051025,0,,13.1085395812988,127.433624267578,15.3385543823242,46.3275604248047,0,,,,,,,,,,,,,,,,,,,,,,,,
1733519704,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,NO_PINGS,125929,,0.0,1.0,0.0,10586.4228515625,0.0,131136,0.637391746044159,0,,13.1453704833984,127.810646057129,15.7104091644287,38.5406188964844,0,,,,,,,,,,,,,,,,,,,,,,,,
1733519734,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,SEARCHING,125959,,0.0,1.0,0.0,10418.6513671875,0.0,131136,0.637391746044159,0,,13.1824188232422,128.189910888672,16.8577213287354,30.8307132720947,0,,,,,,,,,,,,,,,,,,,,,,,,
1733519764,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,SEARCHING,125989,,0.0,1.0,0.0,9865.0029296875,0.0,131136,0.637391746044159,0,,13.1824188232422,128.189910888672,18.5968894958496,23.1828384399414,0,,,,,,,,,,,,,,,,,,,,,,,,
1733519794,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,126019,,0.0,0.0,5754.5849609375,11576.279296875,0.0,131136,0.637407302856445,0,,13.219687461853,128.571426391602,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,
1733519824,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,NO_DOWNLINK,126049,,0.0,1.0,0.0,10854.8583984375,0.0,131136,0.637407302856445,0,,13.219687461853,128.571426391602,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,
1733519854,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,126079,,0.0,0.0,5486.1494140625,11408.5068359375,0.0,131136,0.637230634689331,0,,13.219687461853,128.571426391602,136.351806640625,78.0873031616211,1,,,,,,,,,,,,,,,,,,,,,,,,
1733519884,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,126109,,0.0,0.0,5486.1494140625,10854.8583984375,0.0,131136,0.637230634689331,0,,13.219687461853,128.571426391602,29.9722766876221,75.649169921875,1,,,,,,,,,,,,,,,,,,,,,,,,
1733519914,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,SEARCHING,126139,,0.0,1.0,0.0,10267.65625,0.0,131136,0.637230634689331,0,,13.2661333084106,128.955215454102,23.6514511108398,62.7325210571289,0,,,,,,,,,,,,,,,,,,,,,,,,
